@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
False,False,0.078,0.385,n
False,False,0.313,0.539,n
True,True,0.235,0.126,p
True,False,0.602,0.172,p
False,True,0.282,0.538,p
False,True,0.582,0.904,n
True,True,0.223,0.199,p
True,True,0.476,0.327,p
False,False,0.172,0.567,n
False,False,0.864,0.243,p
False,True,0.844,0.421,p
False,False,0.315,0.479,n
True,True,0.860,0.033,p
False,True,0.669,0.906,n
False,True,0.540,0.502,n
True,False,0.430,0.702,n
False,False,0.741,0.629,n
False,True,0.883,0.812,n
False,True,0.937,0.010,p
True,True,0.161,0.403,n
True,True,0.998,0.541,p
False,True,0.336,0.830,n
False,True,0.489,0.957,n
True,False,0.704,0.171,p
True,True,0.038,0.338,p
False,False,0.595,0.010,n
True,True,0.594,0.374,p
True,True,0.776,0.191,p
False,False,0.081,0.210,n
False,False,0.184,0.933,n
False,False,0.167,0.079,n
True,True,0.948,0.126,p
False,False,0.676,0.350,n
False,False,0.011,0.569,n
True,True,0.535,0.434,p
False,False,0.015,0.954,n
True,False,0.554,0.973,n
True,True,0.758,0.148,p
False,False,0.252,0.044,p
True,True,0.006,0.885,p
True,False,0.310,0.057,n
False,True,0.585,0.832,n
True,False,0.485,0.950,n
True,False,0.115,0.336,p
False,True,0.900,0.022,p
True,True,0.030,0.938,p
True,False,0.619,0.773,n
True,True,0.977,0.876,p
False,True,0.068,0.126,p
False,True,0.604,0.196,n
True,True,0.024,0.089,p
False,False,0.833,0.168,n
False,True,0.800,0.126,p
True,True,0.565,0.440,p
True,True,0.010,0.412,p
False,False,0.650,0.673,n
True,True,0.706,0.078,p
True,False,0.651,0.455,n
True,True,0.112,0.825,p
False,False,0.772,0.074,n
True,False,0.827,0.461,p
False,False,0.714,0.891,n
False,True,0.227,0.625,p
False,False,0.985,0.919,n
False,False,0.497,0.822,n
False,True,0.628,0.875,n
False,False,0.809,0.214,n
True,True,0.157,0.899,p
True,False,0.649,0.887,n
True,True,0.034,0.313,p
False,True,0.599,0.492,n
False,False,0.190,0.620,n
False,False,0.076,0.963,n
True,False,0.703,0.233,p
False,False,0.063,0.449,p
False,False,0.617,0.865,n
False,False,0.321,0.988,n
False,True,0.209,0.066,p
False,False,0.040,0.971,n
False,True,0.014,0.902,n
False,False,0.455,0.449,n
False,True,0.420,0.630,n
False,True,0.545,0.838,n
True,True,0.373,0.720,n
False,False,0.515,0.444,n
False,False,0.604,0.271,n
False,True,0.469,0.047,p
False,False,0.361,0.036,n
True,False,0.390,0.317,n
False,True,0.729,0.957,n
False,False,0.458,0.716,n
True,False,0.177,0.619,p
False,False,0.042,0.154,n
True,True,0.204,0.995,p
False,False,0.096,0.126,n
False,True,0.070,0.194,p
False,True,0.732,0.161,p
True,False,0.830,0.578,p
True,True,0.628,0.069,n
False,True,0.640,0.554,n
True,False,0.455,0.769,n
True,False,0.634,0.230,p
True,False,0.091,0.381,n
False,True,0.061,0.317,p
False,False,0.840,0.845,n
False,False,0.294,0.263,n
False,False,0.127,0.181,n
True,False,0.820,0.335,n
True,True,0.174,0.164,n
False,False,0.569,0.578,n
False,True,0.943,0.966,n
False,False,0.872,0.993,p
False,True,0.896,0.972,n
True,True,0.155,0.607,p
False,True,0.427,0.152,p
False,True,0.251,0.037,p
True,True,0.049,0.108,p
False,True,0.024,0.118,n
False,False,0.463,0.762,n
True,True,0.794,0.110,p
False,False,0.369,0.283,p
False,False,0.441,0.220,n
True,True,0.879,0.030,p
False,False,0.843,0.542,n
False,True,0.712,0.644,n
False,False,0.988,0.496,n
False,False,0.654,0.631,n
False,False,0.137,0.337,n
False,True,0.601,0.627,n
True,True,0.814,0.799,p
False,False,0.960,0.321,n
True,False,0.105,0.296,p
True,False,0.593,0.545,n
False,True,0.626,0.160,p
True,True,0.820,0.520,p
False,True,0.144,0.076,n
False,True,0.326,0.734,n
False,True,0.255,0.225,p
False,False,0.503,0.889,n
False,True,0.864,0.186,p
False,False,0.716,0.424,n
False,True,0.383,0.359,p
False,False,0.092,0.404,n
True,False,0.513,0.919,p
True,False,0.685,0.366,p
False,True,0.120,0.289,p
True,False,0.382,0.499,p
True,True,0.074,0.597,p
False,False,0.370,0.246,n
False,True,0.560,0.244,p
False,True,0.431,0.637,n
True,False,0.372,0.883,n
False,True,0.655,0.882,n
True,False,0.384,0.168,p
False,False,0.197,0.766,n
True,True,0.910,0.982,p
True,True,0.144,0.112,p
False,False,0.488,0.513,n
False,False,0.641,0.407,n
True,False,0.734,0.963,n
True,False,0.358,0.395,p
True,True,0.125,0.477,p
True,False,0.748,0.139,n
False,True,0.539,0.697,n
True,False,0.267,0.752,n
False,False,0.564,0.014,n
False,False,0.448,0.922,n
False,True,0.396,0.458,p
True,False,0.031,0.673,n
True,True,0.426,0.361,p
False,False,0.122,0.067,n
True,True,0.162,0.636,p
True,True,0.680,0.750,p
True,False,0.972,0.196,p
False,False,0.074,0.026,n
True,True,0.279,0.623,p
True,False,0.425,0.423,n
True,False,0.956,0.656,n
True,False,0.073,0.853,n
True,False,0.690,0.784,n
True,True,0.000,0.106,p
False,False,0.997,0.968,n
True,False,0.232,0.802,n
False,True,0.218,0.862,n
False,False,0.386,0.852,n
True,False,0.281,0.754,n
False,False,0.085,0.331,n
True,True,0.621,0.223,p
False,False,0.969,0.388,n
True,False,0.950,0.468,p
True,True,0.494,0.489,p
True,True,0.225,0.073,p
False,True,0.749,0.271,p
True,False,0.078,0.354,n
False,True,0.556,0.893,n
False,False,0.860,0.158,n
True,True,0.179,0.575,p
True,False,0.477,0.873,p
False,True,0.553,0.795,n
False,False,0.546,0.734,n
False,False,0.489,0.664,n
True,False,0.319,0.107,p
True,True,0.387,0.146,p
True,False,0.730,0.079,p
True,False,0.391,0.834,p
True,True,0.712,0.162,p
False,False,0.150,0.837,n
False,True,0.406,0.937,n
False,False,0.357,0.689,n
False,False,0.636,0.395,n
False,True,0.284,0.079,p
True,True,0.213,0.977,p
False,False,0.509,0.474,n
True,False,0.505,0.729,n
True,True,0.123,0.362,p
False,True,0.517,0.546,n
False,True,0.900,0.544,p
False,False,0.200,0.457,n
False,True,0.237,0.974,p
True,True,0.881,0.994,p
True,True,0.002,0.857,p
False,True,0.360,0.177,p
True,True,0.195,0.714,p
False,True,0.946,0.411,p
True,False,0.901,0.003,p
False,False,0.784,0.332,n
True,False,0.859,0.953,p
True,False,0.633,0.785,n
False,True,0.513,0.919,p
True,True,0.877,0.859,p
False,False,0.844,0.191,n
True,True,0.619,0.379,p
False,True,0.517,0.185,n
False,False,0.618,0.705,n
True,False,0.561,0.366,n
False,True,0.798,0.329,p
False,False,0.377,0.649,n
True,True,0.141,0.534,p
True,False,0.188,0.918,n
True,True,0.849,0.043,p
True,False,0.328,0.317,p
False,False,0.380,0.365,n
False,True,0.701,0.487,p
True,True,0.893,0.419,p
True,False,0.821,0.478,p
True,True,0.727,0.801,p
False,False,0.078,0.234,n
True,True,0.341,0.750,p
False,False,0.278,0.640,n
True,False,0.678,0.905,n
True,False,0.196,0.408,p
False,True,0.524,0.573,n
True,True,0.940,0.325,p
False,False,0.105,0.462,n
False,True,0.134,0.574,p
True,True,0.321,0.034,p
False,True,0.884,0.647,p
False,False,0.592,0.651,n
True,True,0.185,0.314,p
False,False,0.053,0.585,n
False,False,0.509,0.203,p
False,False,0.675,0.031,n
False,True,0.843,0.332,p
False,True,0.125,0.890,n
False,True,0.460,0.044,p
False,True,0.576,0.767,n
True,False,0.472,0.578,n
True,True,0.019,0.628,p
True,True,0.574,0.610,p
False,True,0.631,0.123,p
False,False,0.577,0.687,p
True,True,0.816,0.454,p
True,True,0.308,0.676,p
True,False,0.479,0.496,n
True,False,0.673,0.913,n
True,True,0.112,0.012,n
True,False,0.940,0.415,p
True,False,0.057,0.304,p
False,False,0.826,0.969,n
True,False,0.808,0.825,n
True,True,0.362,0.632,p
False,False,0.497,0.442,n
True,False,0.052,0.732,p
True,True,0.992,0.430,p
False,False,0.725,0.037,p
True,False,0.523,0.461,n
True,True,0.907,0.886,p
False,False,0.495,0.239,n
False,False,0.075,0.148,n
False,False,0.883,0.850,n
True,True,0.382,0.230,p
True,True,0.461,0.909,p
False,False,0.705,0.921,n
True,False,0.984,0.408,p
True,False,0.491,0.611,p
True,True,0.871,0.551,p
False,False,0.631,0.998,p
False,True,0.689,0.449,p
True,True,0.835,0.896,p
True,False,0.671,0.961,n
True,False,0.298,0.432,p
False,True,0.629,0.147,p
False,True,0.758,0.053,p
False,False,0.742,0.255,n
True,False,0.661,0.368,p
False,False,0.375,0.434,n
False,False,0.088,0.727,n
False,True,0.067,0.723,n
True,True,0.709,0.487,p
False,True,0.645,0.567,n
False,False,0.932,0.020,n
True,False,0.661,0.075,p
False,True,0.687,0.311,p
True,False,0.917,0.013,p
True,False,0.665,0.713,n
False,False,0.035,0.016,n
True,False,0.657,0.711,n
False,True,0.465,0.251,n
True,False,0.278,0.599,n
False,True,0.241,0.529,p
False,False,0.977,0.869,n
False,False,0.699,0.963,n
False,False,0.234,0.530,n
False,True,0.734,0.393,p
False,True,0.264,0.972,n
False,True,0.698,0.313,p
False,True,0.855,0.857,n
True,True,0.352,0.117,p
False,False,0.269,0.831,n
False,True,0.224,0.860,p
True,False,0.813,0.918,n
False,True,0.342,0.324,n
True,False,0.965,0.559,p
True,True,0.021,0.542,p
True,False,0.568,0.092,p
False,False,0.098,0.012,n
True,False,0.865,0.005,p
True,False,0.879,0.140,p
True,True,0.596,0.859,n
False,True,0.264,0.026,p
False,False,0.673,0.935,n
False,False,0.819,0.194,n
True,True,0.195,0.985,p
False,True,0.941,0.253,p
True,True,0.861,0.631,p
True,False,0.377,0.720,n
True,True,0.446,0.722,p
False,True,0.565,0.073,p
True,True,0.559,0.483,n
False,True,0.002,0.490,n
False,False,0.889,0.527,n
True,False,0.131,0.244,p
False,False,0.856,0.288,p
True,False,0.720,0.505,p
False,True,0.125,0.603,p
True,False,0.614,0.610,n
False,True,0.633,0.958,n
False,False,0.489,0.325,p
True,False,0.945,0.056,p
True,True,0.976,0.082,p
False,True,0.949,0.754,n
False,True,0.487,0.941,n
False,True,0.948,0.671,n
False,True,0.372,0.103,p
True,False,0.072,0.573,p
True,True,0.679,0.956,p
False,False,0.179,0.155,n
False,False,0.652,0.849,n
False,False,0.279,0.715,n
True,True,0.272,0.422,p
False,True,0.965,0.881,p
False,True,0.545,0.402,n
True,False,0.551,0.309,n
False,False,0.995,0.754,n
False,False,0.500,0.416,n
False,False,0.575,0.607,n
False,False,0.686,0.818,p
False,False,0.770,0.030,n
False,True,0.207,0.439,p
True,True,0.749,0.353,p
False,False,0.222,0.568,n
False,True,0.429,0.239,p
False,True,0.320,0.587,n
True,True,0.512,0.103,n
True,False,0.955,0.571,n
False,False,0.096,0.242,n
False,False,0.535,0.060,n
True,True,0.234,0.280,p
False,False,0.588,0.161,n
True,True,0.848,0.184,p
False,False,0.386,0.477,n
True,True,0.862,0.015,p
False,False,0.417,0.039,n
False,True,0.852,0.675,p
False,True,0.233,0.375,p
False,True,0.084,0.421,p
False,True,0.706,0.306,p
True,False,0.520,0.627,n
True,True,0.290,0.078,p
True,True,0.474,0.006,p
True,True,0.773,0.490,p
False,True,0.303,0.873,n
False,True,0.431,0.822,n
False,True,0.228,0.749,p
False,False,0.775,0.096,n
False,False,0.720,0.095,n
False,True,0.433,0.178,p
False,False,0.776,0.516,n
True,True,0.414,0.108,p
False,False,0.715,0.145,p
False,True,0.846,0.939,n
False,True,0.734,0.116,p
True,True,0.415,0.878,p
True,True,0.416,0.371,p
True,False,0.585,0.918,n
True,True,0.127,0.267,p
True,True,0.124,0.144,p
True,True,0.299,0.531,p
True,False,0.034,0.972,n
False,True,0.372,0.899,n
True,True,0.903,0.761,p
True,True,0.691,0.530,p
True,True,0.715,0.897,p
True,False,0.452,0.096,p
False,True,0.585,0.752,n
False,False,0.883,0.237,n
False,False,0.769,0.484,p
True,False,0.109,0.406,n
False,False,0.587,0.442,n
False,True,0.043,0.953,n
True,True,0.661,0.217,p
False,True,0.604,0.653,n
True,True,0.835,0.391,p
False,False,0.088,0.610,n
True,True,0.683,0.276,p
False,False,0.768,0.461,n
True,True,0.823,0.132,p
True,False,0.279,0.868,n
False,False,0.848,0.504,n
False,True,0.506,0.830,n
True,False,0.355,0.105,n
False,False,0.008,0.187,n
True,False,0.660,0.950,n
False,False,0.329,0.520,n
False,False,0.691,0.270,n
True,False,0.231,0.966,n
True,False,0.722,0.791,n
False,True,0.738,0.246,p
True,False,0.065,0.792,n
True,True,0.297,0.354,n
False,True,0.735,0.541,p
True,True,0.870,0.559,p
False,True,0.947,0.688,n
False,True,0.438,0.237,p
False,False,0.730,0.834,n
False,False,0.186,0.056,n
False,False,0.470,0.599,n
True,False,0.098,0.505,p
True,True,0.555,0.613,n
False,False,0.800,0.962,n
False,True,0.674,0.946,n
True,False,0.893,0.338,p
False,False,0.699,0.333,n
False,False,0.584,0.377,p
False,True,0.251,0.720,n
True,True,0.634,0.671,p
True,False,0.449,0.670,n
False,True,0.926,1.000,n
False,False,0.137,0.849,n
False,False,0.051,0.463,n
True,True,0.253,0.800,p
False,False,0.997,0.979,n
False,False,0.466,0.804,p
True,True,0.153,0.922,p
False,True,0.857,0.463,p
False,False,0.889,0.669,n
False,True,0.453,0.233,n
True,False,0.777,0.941,n
True,False,0.169,0.791,p
True,False,0.088,0.968,p
True,False,0.025,0.134,p
False,True,0.621,0.037,p
False,False,0.109,0.803,n
False,False,0.647,0.937,n
False,True,0.857,0.910,n
True,True,0.168,0.609,n
True,False,0.975,0.655,n
False,False,0.811,0.602,p
True,False,0.272,0.800,n
True,True,0.081,0.340,p
False,False,0.804,0.651,n
True,False,0.945,0.055,p
False,False,0.281,0.674,p
False,False,0.110,0.914,n
False,True,0.560,0.244,p
True,False,0.458,0.433,n
False,True,0.090,0.435,p
True,False,0.652,0.349,p
False,True,0.462,0.962,p
False,True,0.233,0.783,p
True,True,0.737,0.126,p
True,False,0.609,0.599,n
False,True,0.363,0.025,n
False,False,0.024,0.561,n
True,True,0.716,0.445,p
False,False,0.147,0.694,n
False,True,0.343,0.628,n
False,True,0.232,0.342,p
True,True,0.243,0.560,p
False,False,0.372,0.024,n
True,True,0.018,0.643,p
True,True,0.635,0.452,n
False,True,0.395,0.722,n
True,False,0.942,0.288,n
False,True,0.154,0.535,p
False,True,0.130,0.308,p
False,True,0.951,0.342,p
True,False,0.907,0.013,p
False,True,0.624,0.912,n
False,False,0.915,0.374,n
False,False,0.543,0.143,n
True,True,0.296,0.164,p
False,False,0.830,0.750,n
False,False,0.199,0.032,n
False,True,0.238,0.525,n
False,False,0.397,0.617,n
False,True,0.648,0.476,n
True,True,0.315,0.453,p
False,True,0.464,0.725,n
False,False,0.795,0.115,n
False,False,0.057,0.827,p
True,False,0.135,0.989,n
False,True,0.345,0.268,p
True,False,0.686,0.222,p
False,True,0.509,0.598,p
True,False,0.349,0.839,n
True,True,0.571,0.585,p
False,False,0.032,0.001,n
True,False,0.863,0.740,p
True,False,0.866,0.177,p
True,False,0.095,0.145,n
True,False,0.161,0.196,p
False,False,0.477,0.543,n
False,True,0.349,0.772,p
False,True,0.132,0.600,p
False,True,0.865,0.947,n
False,False,0.943,0.865,n
True,False,0.958,0.894,n
True,True,0.985,0.671,p
False,True,0.355,0.905,n
False,False,0.862,0.441,n
False,True,0.660,0.899,p
True,False,0.874,0.685,p
False,True,0.762,0.811,n
False,False,0.212,0.518,n
True,True,0.727,0.477,p
True,True,0.467,0.032,p
True,False,0.614,0.596,n
False,False,0.767,0.336,n
False,True,0.756,0.054,p
False,True,0.743,0.982,p
True,True,0.973,0.359,p
True,False,0.800,0.915,n
False,False,0.756,0.110,n
True,False,0.506,0.965,n
False,True,0.787,0.928,n
False,True,0.834,0.804,p
False,False,0.226,0.134,n
True,True,0.856,0.988,p
False,True,0.563,0.177,p
False,True,0.096,0.235,p
True,True,0.460,0.721,n
True,False,0.301,0.444,p
True,False,0.848,0.089,p
False,False,0.370,0.998,n
False,False,0.044,0.334,n
False,False,0.494,0.684,n
False,False,0.256,0.438,n
False,False,0.294,0.069,n
True,False,0.081,0.267,p
False,True,0.727,0.031,p
True,False,0.232,0.549,p
True,False,0.248,0.181,p
False,False,0.006,0.428,n
False,True,0.535,0.576,p
False,False,0.658,0.198,n
False,False,0.877,0.560,n
True,True,0.516,0.728,p
True,False,0.980,0.791,n
False,False,0.527,0.678,n
False,True,0.027,0.842,n
True,False,0.481,0.820,n
False,True,0.327,0.542,n
False,True,0.522,0.275,n
True,True,0.789,0.995,n
False,False,0.883,0.570,n
False,False,0.384,0.691,n
True,True,0.765,0.211,p
False,False,0.473,0.162,n
True,False,0.840,0.983,n
False,True,0.703,0.424,p
True,True,0.681,0.898,p
True,False,0.718,0.341,p
True,True,0.968,0.937,p
True,True,0.796,0.941,p
False,False,0.310,0.846,n
False,False,0.730,0.704,n
True,True,0.781,0.562,p
False,False,0.198,0.835,n
False,True,0.858,0.351,p
False,False,0.197,0.587,n
True,True,0.746,0.412,p
True,False,0.488,0.074,p
False,False,0.173,0.392,n
False,True,0.208,0.682,n
True,True,0.584,0.180,p
False,True,0.413,0.549,n
True,True,0.762,0.007,p
True,False,0.069,0.162,p
True,False,0.275,0.091,p
False,True,0.951,0.707,n
True,True,0.956,0.821,p
False,False,0.928,0.267,n
False,True,0.200,0.410,p
False,False,0.135,0.465,n
False,True,0.659,0.616,n
False,True,0.582,0.496,n
True,False,0.426,0.384,p
True,False,0.415,0.547,n
True,False,0.432,0.572,n
True,False,0.214,0.829,n
True,False,0.475,0.236,n
True,True,0.956,0.223,p
False,False,0.406,0.535,n
True,False,0.648,0.859,p
False,False,0.784,0.474,n
False,True,0.473,0.380,n
False,True,0.650,0.465,n
False,True,0.992,0.694,n
False,True,0.475,0.321,n
False,False,0.423,0.996,n
False,True,0.218,0.035,n
False,True,0.158,0.487,p
True,False,0.836,0.564,p
False,True,0.753,0.146,p
False,False,0.638,0.504,n
False,True,0.494,0.452,n
False,True,0.020,0.482,p
True,True,0.235,0.535,p
True,False,0.621,0.666,n
False,True,0.234,0.178,p
False,False,0.341,0.978,n
False,False,0.308,0.381,n
True,False,0.270,0.169,p
True,True,0.434,0.965,p
False,False,0.103,0.088,n
False,True,0.466,0.362,n
False,False,0.442,0.779,n
False,True,0.364,0.148,p
False,False,0.869,0.178,n
False,True,0.210,0.017,p
False,False,0.379,0.286,n
True,True,0.532,0.517,p
False,False,0.524,0.270,n
False,False,0.066,0.789,n
False,True,0.937,0.382,p
True,False,0.090,0.743,n
True,False,0.670,0.535,n
False,True,0.276,0.122,p
True,False,0.166,0.229,p
False,True,0.486,0.326,n
True,True,0.931,0.813,p
False,True,0.191,0.264,p
True,False,0.774,0.923,n
True,True,0.142,0.686,p
True,False,0.311,0.945,n
False,False,0.195,0.144,n
False,True,0.121,0.329,p
True,False,0.266,0.589,p
False,False,0.179,0.379,p
False,True,0.220,0.562,p
True,True,0.933,0.951,p
True,False,0.425,0.689,p
False,False,0.498,0.209,n
False,False,0.819,0.643,n
True,True,0.146,0.503,p
True,False,0.954,0.769,n
True,True,0.108,0.926,p
False,True,0.316,0.650,n
True,True,0.299,0.244,p
True,False,0.479,0.300,p
False,True,0.285,0.301,n
True,True,0.963,0.303,p
False,True,0.272,0.197,p
True,True,0.009,0.936,p
False,False,0.923,0.827,n
True,False,0.885,0.309,p
False,False,0.559,0.863,n
True,False,0.815,0.498,p
False,True,0.688,0.201,p
True,True,0.826,0.496,p
True,False,0.743,0.372,p
False,False,0.639,0.543,n
True,False,0.430,0.807,n
True,False,0.481,0.210,n
False,True,0.177,0.350,p
True,True,0.074,0.873,n
False,True,0.808,0.996,n
False,True,0.962,0.726,n
False,False,0.753,0.575,n
True,False,0.342,0.698,n
True,False,0.284,0.024,p
False,True,0.393,0.995,n
True,False,0.771,0.328,p
False,False,0.856,0.914,n
False,False,0.075,0.320,n
False,True,0.576,0.217,p
False,True,0.024,0.415,p
False,True,0.310,0.802,p
True,True,0.363,0.028,p
True,False,0.371,0.403,n
False,True,0.548,0.349,p
True,False,0.989,0.981,n
True,True,0.327,0.611,p
False,False,0.296,0.413,n
False,False,0.248,0.535,n
False,False,0.367,0.258,n
False,False,0.493,0.892,n
False,True,0.112,0.352,p
False,False,0.918,0.004,n
False,True,0.451,0.423,n
False,True,0.599,0.283,p
True,True,0.581,0.897,p
True,False,0.047,0.815,n
True,True,0.095,0.784,p
True,True,0.501,0.804,n
True,False,0.159,0.765,p
True,False,0.802,0.340,p
False,False,0.645,0.935,p
True,False,0.026,0.525,p
False,False,0.689,0.272,n
False,True,0.281,0.290,p
False,True,0.634,0.440,n
False,False,0.134,0.687,n
False,False,0.146,0.857,n
True,True,0.774,0.093,p
False,True,0.980,0.245,p
False,True,0.965,0.416,p
False,False,0.236,0.074,n
False,True,0.705,0.934,n
False,False,0.219,0.459,n
True,False,0.883,0.955,n
True,False,0.694,0.377,p
False,True,0.990,0.619,n
False,False,0.724,0.076,n
True,False,0.896,0.647,n
True,True,0.195,0.472,p
False,False,0.796,0.266,n
False,False,0.231,0.650,n
True,False,0.830,0.569,p
False,False,0.058,0.055,n
True,True,0.285,0.096,p
False,True,0.826,0.288,p
True,True,0.217,0.556,p
True,False,0.829,0.573,p
False,True,0.519,0.505,n
False,False,0.837,0.958,n
False,True,0.592,0.516,n
False,True,0.271,0.108,p
True,True,0.713,0.920,p
False,False,0.139,0.162,n
False,True,0.206,0.683,p
False,True,0.191,0.317,p
True,True,0.792,0.675,n
False,False,0.060,0.488,n
False,False,0.465,0.187,n
True,True,0.249,0.405,n
False,False,0.544,0.774,n
True,True,0.428,0.330,p
False,False,0.009,0.790,n
False,True,0.868,0.915,n
True,False,0.623,0.634,n
True,False,0.357,0.500,n
False,True,0.384,0.892,n
False,False,0.361,0.239,n
True,True,0.475,0.271,p
True,True,0.493,0.414,p
False,True,0.397,0.926,p
True,False,0.670,0.373,p
False,False,0.753,0.769,n
True,True,0.138,0.695,p
True,True,0.496,0.202,p
False,True,0.290,0.763,n
True,False,0.609,0.500,n
False,True,0.419,0.836,p
True,False,0.559,0.329,n
False,False,0.715,0.440,n
False,True,0.535,0.004,p
False,True,0.004,0.760,n
False,False,0.067,0.659,n
